danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,popularity,artist_popularity,year,artistFeatured,billboard
0.852,0.742,-5.727,0.036,0.208,0.0157,0.172,0.942,117.978,292760,59,81,1992,0,0
0.639,0.795,-6.634,0.0344,0.0452,0,0.121,0.864,142.566,194800,56,52,1992,0,0
0.515,0.43,-9.935,0.0369,0.0102,0.000141,0.129,0.104,91.841,238640,83,81,1993,0,0
0.581,0.817,-6.542,0.0382,0.211,1.42E-06,0.246,0.779,141.607,272507,77,72,1993,0,0
0.479,0.549,-10.551,0.373,0.57,0.0239,0.127,0.576,180.985,252187,74,74,1993,0,0
0.256,0.641,-10.283,0.0552,0.199,0.0329,0.0853,0.382,203.006,281160,75,83,1993,0,0
0.42,0.33,-13.925,0.0275,0.245,0.000679,0.0677,0.175,157.143,295600,73,65,1993,0,0
0.639,0.543,-12.777,0.0303,0.492,1.29E-05,0.28,0.937,98.185,180840,66,75,1993,0,0
0.385,0.673,-8.182,0.0329,0.000183,0.15,0.0699,0.187,149.272,306853,71,79,1993,0,0
0.439,0.434,-14.918,0.0265,0.0783,4.87E-05,0.14,0.204,94.845,274707,76,76,1993,0,0
0.747,0.52,-10.523,0.0357,0.0977,0.0537,0.142,0.601,92.869,232773,71,75,1993,0,0
0.846,0.416,-13.767,0.118,0.156,9.34E-06,0.238,0.645,96.188,259000,70,83,1993,0,0
0.382,0.867,-7.426,0.0399,5.91E-06,0.581,0.196,0.453,87.309,298253,66,75,1993,0,0
0.826,0.566,-10.747,0.31,0.197,0,0.356,0.653,99.13,216133,69,74,1993,0,0
0.692,0.833,-3.974,0.0492,0.000136,1.98E-05,0.515,0.692,96.814,246320,71,86,1993,0,0
0.939,0.675,-7.232,0.211,0.0915,0,0.0565,0.795,96.918,248573,69,64,1993,1,0
0.764,0.646,-9.424,0.0302,0.367,0,0.0849,0.877,116.141,174627,65,58,1993,0,0
0.456,0.826,-7.611,0.0268,3.35E-05,0.57,0.0548,0.415,82.539,201173,64,75,1993,0,0
0.598,0.732,-7.013,0.425,0.144,0,0.508,0.595,172.329,262507,69,83,1993,0,0
0.551,0.643,-13.091,0.0353,0.00313,0.00385,0.421,0.514,128.661,271560,73,76,1993,0,0
0.663,0.168,-13.725,0.0448,0.928,5.68E-05,0.361,0.678,85.005,308027,67,65,1993,0,0
0.817,0.552,-10.8,0.386,0.032,7.17E-06,0.826,0.808,102.011,291067,68,74,1993,0,0
0.897,0.612,-10.489,0.211,0.0297,0.186,0.0894,0.767,102.305,208267,71,71,1993,0,0
0.552,0.645,-6.595,0.0268,0.00187,1.38E-06,0.0424,0.588,89.518,299733,66,58,1993,0,0
0.648,0.525,-9.213,0.0241,0.466,1.50E-06,0.165,0.724,98.131,314840,63,68,1993,0,0
0.59,0.672,-11.792,0.412,0.125,1.04E-06,0.147,0.688,206.247,286440,69,58,1993,0,0
0.527,0.418,-10.204,0.0277,0.142,0.775,0.139,0.218,129.516,196905,63,75,1993,0,0
0.619,0.67,-10.319,0.0353,0.00165,0.0109,0.331,0.777,129.267,211933,73,73,1993,0,0
0.794,0.627,-9.431,0.36,0.234,0,0.35,0.518,87.554,251467,65,74,1993,0,0
0.446,0.632,-12.197,0.034,0.0793,0.000266,0.0881,0.359,113.176,233173,68,83,1993,0,0
0.632,0.727,-11.209,0.0438,0.0119,7.64E-05,0.0678,0.499,124.919,278627,70,64,1993,0,0
0.84,0.798,-5.079,0.0699,0.045,4.32E-05,0.172,0.695,100.175,246347,65,86,1993,0,0
0.628,0.801,-7.926,0.0282,0.000479,0.0897,0.396,0.843,125.954,285200,62,63,1993,0,0
0.703,0.7,-6.789,0.0693,0.302,0.471,0.0718,0.582,97.675,265107,66,71,1993,1,0
0.615,0.702,-9.686,0.0278,0.00746,0.00431,0.0608,0.734,96.99,234333,68,80,1993,0,0
0.501,0.378,-9.37,0.029,0.735,0,0.119,0.178,119.987,257733,73,85,1993,0,0
0.812,0.6,-9.414,0.254,0.00308,8.38E-06,0.173,0.555,97.338,226440,64,71,1993,0,0
0.862,0.642,-13.652,0.101,0.102,0,0.272,0.765,99.201,267267,66,63,1993,0,0
0.37,0.866,-3.879,0.0384,0.0868,0,0.137,0.427,162.086,316693,75,80,1993,1,0
0.502,0.758,-9.76,0.0407,0.00915,0.783,0.284,0.729,112.508,213693,66,57,1993,0,0
0.925,0.388,-10.508,0.419,0.334,0,0.332,0.359,105.056,287840,63,74,1993,0,0
0.851,0.406,-11.631,0.0661,0.219,6.41E-06,0.0853,0.792,97.84,226880,70,72,1993,1,0
0.343,0.425,-5.589,0.0288,0.612,5.13E-06,0.243,0.408,154.267,156867,67,77,1993,0,0
0.82,0.528,-11.179,0.0321,0.111,0.0186,0.257,0.931,120.091,272107,67,69,1993,0,0
0.726,0.501,-13.884,0.154,0.155,0,0.0893,0.582,128.099,330945,60,51,1993,0,0
0.889,0.466,-10.74,0.36,0.0846,7.44E-06,0.384,0.403,100.17,177067,63,74,1993,0,0
0.291,0.493,-9.461,0.028,0.0519,9.15E-06,0.101,0.183,182.032,196187,65,80,1993,0,0
0.321,0.474,-9.383,0.0348,0.743,0,0.204,0.804,121.199,162093,67,55,1993,0,0
0.903,0.519,-10.109,0.307,0.0286,0.000907,0.328,0.596,101.561,350560,63,74,1993,0,0
0.49,0.78,-8.535,0.131,0.000288,0.0197,0.108,0.388,108.138,296320,62,79,1993,0,0
0.419,0.672,-6.353,0.092,0.623,0,0.412,0.304,105.212,316467,60,67,1993,0,0
0.472,0.652,-10.171,0.0305,0.0131,1.12E-05,0.14,0.401,140.124,340200,73,72,1993,0,0
0.801,0.578,-13.264,0.181,0.0103,0.811,0.199,0.499,92.139,160867,66,71,1993,0,0
0.891,0.588,-12.065,0.0624,0.0015,0,0.0774,0.848,125.201,212747,70,65,1993,0,0
0.445,0.856,-3.674,0.0327,0.000202,0.0101,0.367,0.486,105.872,308333,71,80,1993,1,0
0.537,0.487,-9.183,0.0297,0.165,1.66E-05,0.0817,0.207,94.094,331227,62,72,1993,0,0
0.857,0.488,-11.457,0.407,0.428,2.82E-06,0.284,0.621,92.102,366307,60,74,1993,0,0
0.569,0.635,-11.072,0.0348,0.0319,0.00394,0.122,0.408,141.825,210800,62,62,1993,0,0
0.798,0.625,-9.689,0.0548,0.00547,7.98E-05,0.103,0.858,93.764,211213,72,66,1993,0,0
0.724,0.777,-6.036,0.0446,0.337,0.00162,0.314,0.909,163.903,229653,63,70,1993,0,0
0.613,0.476,-9.648,0.0321,0.0448,0,0.0608,0.644,84.938,295000,60,57,1993,1,0
0.482,0.528,-10.426,0.0272,0.000107,0.543,0.0839,0.0882,146.043,348773,58,75,1993,0,0
0.546,0.519,-9.072,0.0291,0.36,0.00046,0.24,0.247,140.054,342400,69,81,1993,1,0
0.523,0.762,-8.669,0.0346,0.0308,0,0.0675,0.881,128.064,205733,58,63,1993,0,0
0.33,0.556,-11.494,0.0796,0.207,4.39E-05,0.315,0.506,173.828,222279,60,63,1993,0,0
0.588,0.565,-8.293,0.0292,0.0718,9.43E-06,0.108,0.273,131.527,280120,62,65,1993,0,0
0.597,0.172,-15.269,0.0269,0.836,0.00249,0.113,0.444,98.593,227624,57,0,1993,0,0
0.542,0.793,-8.203,0.053,0.0423,3.95E-06,0.0814,0.708,173.931,256520,67,72,1993,0,0
0.697,0.395,-13.58,0.0281,0.428,0.653,0.173,0.876,113.589,151893,63,83,1993,0,0
0.633,0.461,-11.208,0.0294,0.068,0,0.13,0.26,144.51,248560,63,73,1993,0,0
0.605,0.702,-9.621,0.0325,0.344,0,0.0228,0.734,144.266,211200,57,58,1993,0,0
0.884,0.334,-18.943,0.228,0.0476,0.0588,0.107,0.571,98.315,261267,60,56,1993,0,0
0.81,0.536,-11.573,0.0583,0.466,0.00074,0.0401,0.957,97.311,215109,61,65,1993,0,0
0.651,0.339,-11.917,0.0246,0.372,0.0141,0.0739,0.32,103.996,222120,70,75,1993,0,0
0.88,0.558,-10.426,0.217,0.121,3.35E-05,0.119,0.597,89.024,361267,56,68,1993,0,0
0.714,0.869,-6.294,0.0565,0.00597,0.243,0.0959,0.439,98.511,286933,59,63,1993,0,0
0.642,0.722,-13.031,0.0375,0.0444,0.00388,0.122,0.836,172.406,207440,68,72,1993,0,0
0.757,0.544,-10.722,0.219,0.154,6.07E-05,0.226,0.921,173.208,308360,61,64,1993,1,0
0.914,0.394,-10.239,0.365,0.189,0.000168,0.0982,0.427,91.504,257747,60,74,1993,0,0
0.783,0.735,-6.907,0.0312,0.277,0,0.0986,0.729,122.833,254440,60,54,1993,0,0
0.814,0.639,-10.481,0.0409,0.107,0.0438,0.118,0.98,135.253,218268,63,65,1993,0,0
0.256,0.641,-10.283,0.0552,0.199,0.0329,0.0853,0.382,203.006,281160,63,83,1993,0,0
0.42,0.746,-10.628,0.0467,0.0141,0,0.0661,0.229,111.886,170000,65,83,1993,0,0
0.537,0.373,-10.081,0.0331,0.691,0.000915,0.083,0.244,83.936,279227,73,75,1993,0,0
0.335,0.625,-7.462,0.0386,0.164,0,0.0708,0.346,150.277,241107,89,85,1994,1,0
0.653,0.259,-13.336,0.0595,0.903,0,0.362,0.835,142.157,155453,80,84,1994,0,0
0.566,0.782,-7.444,0.0311,0.022,0,0.109,0.697,127.16,153240,78,85,1994,1,0
0.889,0.816,-4.67,0.247,0.472,0,0.204,0.777,96.056,302693,78,81,1994,0,0
0.634,0.551,-7.136,0.0352,0.00737,1.82E-05,0.07,0.453,151.779,258827,75,77,1994,0,0
0.442,0.943,-3.205,0.0602,0.00293,8.71E-06,0.091,0.781,85.064,181533,80,84,1994,0,0
0.35,0.828,-5.373,0.041,0.000217,0.000161,0.0774,0.147,105.435,318587,77,72,1994,0,0
0.299,0.613,-9.012,0.0347,0.0163,0.00359,0.368,0.306,166.959,306411,81,76,1994,0,0
0.182,0.14,-16.169,0.0347,0.965,0.00183,0.113,0.0941,162.701,162200,72,62,1994,0,0
0.531,0.909,-4.236,0.034,0.0175,0,0.231,0.814,97.546,178000,77,84,1994,0,0
0.736,0.614,-11.124,0.0389,0.0237,5.84E-06,0.292,0.858,99.942,224667,70,62,1994,0,0
0.849,0.521,-12.999,0.216,0.306,1.65E-06,0.115,0.763,95.262,248867,74,68,1994,0,0
0.556,0.92,-4.606,0.0367,0.00271,0.00021,0.117,0.771,121.138,159227,72,77,1994,0,0
0.654,0.611,-10.45,0.119,0.0337,0.000178,0.405,0.786,85.387,235000,70,74,1994,0,0
0.214,0.947,-5.053,0.0507,0.000552,0.00352,0.238,0.483,170.616,193613,73,71,1994,0,0
0.689,0.533,-14.205,0.0544,0.321,7.37E-05,0.0958,0.898,98.8,170880,70,0,1994,0,0
0.537,0.315,-13.79,0.0271,0.588,2.29E-05,0.206,0.575,86.813,190320,70,73,1994,0,0
0.324,0.938,-7.332,0.102,0.032,0.0321,0.0961,0.543,168.131,178440,72,72,1994,0,0
0.362,0.505,-7.208,0.0287,0.367,6.46E-06,0.154,0.192,174.066,266933,71,85,1994,1,0
0.408,0.313,-18.09,0.137,0.617,1.18E-05,0.115,0.725,170.013,213600,68,0,1994,0,0
0.54,0.423,-8.799,0.0283,0.294,0.0884,0.152,0.353,150.135,306040,69,63,1994,0,0
0.306,0.132,-19.31,0.0538,0.787,0,0.57,0.473,78.46,177787,67,0,1994,0,0
0.811,0.458,-9.688,0.0402,0.0193,1.41E-06,0.0526,0.797,92.94,268533,68,73,1994,0,0
0.765,0.502,-7.393,0.0321,0.119,0.0011,0.171,0.836,144.204,289440,66,73,1994,0,0
0.458,0.902,-5.625,0.0314,2.18E-05,0.195,0.258,0.827,92.712,246920,70,72,1994,0,0
0.323,0.136,-10.33,0.0318,0.931,0.00119,0.176,0.0828,96.88,413827,74,67,1994,0,0
0.567,0.501,-8.038,0.0241,0.0995,0,0.0986,0.2,142.589,236773,65,72,1994,1,0
0.483,0.753,-8.937,0.0832,0.425,0.000142,0.257,0.42,115.102,261093,74,83,1994,0,0
0.547,0.714,-8.628,0.044,0.000242,0.636,0.122,0.541,89.996,373000,65,70,1994,0,0
0.759,0.723,-9.315,0.028,0.173,0,0.179,0.962,136.746,181973,64,61,1994,0,0
0.17,0.362,-11.673,0.0347,0.812,0,0.113,0.244,176.849,219293,68,85,1994,1,0
0.637,0.856,-4.34,0.034,0.0187,1.99E-05,0.0157,0.846,113.32,271187,64,71,1994,0,0
0.683,0.74,-6.041,0.0462,0.00228,0,0.238,0.65,129.515,281773,65,69,1994,0,0
0.402,0.391,-16.112,0.0406,0.0634,0,0.296,0.568,83.789,239147,66,0,1994,0,0
0.37,0.96,-4.162,0.0378,0.000241,0.0116,0.0563,0.717,89.428,224133,69,84,1994,0,0
0.384,0.562,-10.059,0.0296,0.37,0.267,0.0775,0.159,136.094,259200,68,74,1994,0,0
0.934,0.735,-6.668,0.251,0.031,8.60E-06,0.107,0.768,101.368,273107,71,75,1994,1,0
0.828,0.686,-5.689,0.218,0.273,0,0.524,0.617,91.713,319373,69,81,1994,0,0
0.385,0.433,-9.256,0.0435,0.241,7.07E-06,0.11,0.427,89.974,325600,65,65,1994,0,0
0.574,0.739,-5.745,0.0271,0.00152,0.000328,0.141,0.514,101.069,283027,67,72,1994,0,0
0.643,0.726,-9.314,0.0255,0.000772,0.00969,0.07,0.925,100.687,308333,63,54,1994,0,0
0.626,0.441,-10.637,0.0308,0.761,0.0138,0.0685,0.563,78.094,291400,65,64,1994,0,0
0.381,0.732,-7.594,0.0536,0.00834,0.0101,0.0854,0.814,142.504,233240,67,84,1994,0,0
0.548,0.75,-7.984,0.0398,0.209,0,0.698,0.419,143.109,204173,68,85,1994,1,0
0.803,0.444,-10.268,0.132,0.031,0.0227,0.112,0.584,92.035,203027,66,68,1994,0,0
0.457,0.618,-6.682,0.0296,0.00114,0.00257,0.0679,0.579,80.184,305533,64,77,1994,0,0
0.573,0.59,-8.43,0.0557,0.667,0.000397,0.691,0.364,108.789,306067,70,83,1994,0,0
0.665,0.91,-4.682,0.223,0.0394,0,0.227,0.887,84.099,293973,67,76,1994,0,0
0.681,0.504,-11.099,0.0284,0.669,0,0.142,0.705,89.994,172627,68,72,1994,0,0
0.509,0.242,-13.353,0.0291,0.714,0.000365,0.127,0.448,169.642,261120,64,59,1994,0,0
0.629,0.867,-7.307,0.0603,0.0865,0,0.126,0.876,151.695,279800,62,59,1994,0,0
0.22,0.769,-5.125,0.054,0.208,0,0.0985,0.495,170.773,258333,63,66,1994,0,0
0.714,0.735,-7.125,0.0306,0.176,0.000622,0.115,0.68,123.57,222227,77,74,1994,0,0
0.713,0.647,-8.22,0.439,0.0867,0,0.636,0.694,94.036,304147,65,81,1994,0,0
0.651,0.747,-7.269,0.0699,0.0528,0,0.207,0.776,147.518,249520,71,60,1994,0,0
0.445,0.671,-7.937,0.0387,0.165,1.56E-05,0.0791,0.267,125.712,268587,67,80,1994,0,0
0.562,0.742,-6.355,0.0346,0.0369,1.47E-06,0.102,0.793,165.6,289200,61,59,1994,0,0
0.541,0.618,-9.652,0.179,0.277,4.02E-05,0.413,0.68,145.464,175973,67,83,1994,0,0
0.631,0.516,-8.225,0.0353,0.413,0,0.115,0.18,116.654,329800,60,72,1994,1,0
0.527,0.838,-6.013,0.0323,0.0206,0.000662,0.07,0.721,117.454,255573,64,74,1994,0,0
0.711,0.663,-9.262,0.0308,0.26,1.23E-06,0.0291,0.896,96.812,161227,65,62,1994,0,0
0.335,0.00532,-31.646,0.0376,0.994,0.912,0.0621,0.0397,65.832,268000,66,71,1994,0,0
0.295,0.94,-5.247,0.0449,0.00021,0.00106,0.276,0.58,186.186,204293,63,77,1994,0,0
0.506,0.505,-10.198,0.444,0.44,2.30E-05,0.0938,0.0788,76.016,170227,63,81,1994,0,0
0.49,0.158,-18.148,0.04,0.773,0.0227,0.121,0.0826,79.833,375933,60,70,1994,0,0
0.488,0.862,-7.595,0.0476,0.0204,0,0.359,0.706,104.56,257827,68,79,1994,0,0
0.297,0.989,-4.945,0.111,0.00141,0.000167,0.0911,0.323,168.893,174760,62,71,1994,0,0
0.283,0.891,-8.165,0.178,0.00678,0.0038,0.159,0.226,92.049,258267,65,78,1994,0,0
0.703,0.469,-6.515,0.0415,0.177,0,0.726,0.661,86.038,291667,62,72,1994,0,0
0.34,0.804,-8.355,0.0516,0.00331,0.0191,0.0727,0.854,131.5,259600,63,57,1994,0,0
0.383,0.659,-5.558,0.0312,0.117,0,0.0778,0.327,140.795,353027,77,82,1994,0,0
0.665,0.91,-4.682,0.223,0.0394,0,0.227,0.887,84.099,293973,65,76,1994,0,0
0.419,0.878,-6.352,0.0553,0.000594,0.559,0.139,0.666,147.385,264800,65,72,1994,0,0
0.438,0.606,-6.549,0.0305,0.3,4.49E-06,0.0754,0.266,133.822,240760,70,68,1994,0,0
0.396,0.817,-7.282,0.045,0.00228,0.00417,0.372,0.0992,90.264,231133,63,65,1994,0,0
0.612,0.289,-11.568,0.0421,0.599,0.00266,0.0561,0.466,183.18,177440,64,79,1994,1,0
0.772,0.695,-8.013,0.0735,0.00295,0,0.427,0.643,137.868,272440,60,69,1994,0,0
0.646,0.204,-11.957,0.0566,0.826,0,0.312,0.687,140.428,154640,66,84,1994,0,0
0.476,0.556,-6.501,0.0274,0.125,0.0117,0.0898,0.559,135.624,403507,60,69,1994,0,0
0.808,0.726,-8.435,0.252,0.0208,0.276,0.129,0.616,96.12,221027,63,71,1994,0,0
0.372,0.865,-4.918,0.0381,0.000453,0,0.234,0.478,174.53,258733,73,81,1995,0,0
0.647,0.514,-10.05,0.0593,0.0655,0,0.398,0.387,79.974,240693,81,69,1995,1,0
0.649,0.531,-8.335,0.0363,0.457,0,0.249,0.488,78.946,258133,75,85,1995,1,0
0.708,0.524,-12.644,0.0352,0.0551,3.21E-06,0.0371,0.69,111.482,200667,69,76,1995,0,0
0.765,0.788,-9.896,0.0332,0.0166,0.588,0.0513,0.964,126.879,266200,75,75,1995,0,0
0.763,0.786,-6.472,0.229,0.0146,0.0114,0.0817,0.504,93.857,325507,75,71,1995,0,0
0.404,0.72,-9.18,0.0626,5.59E-05,0.836,0.0466,0.475,121.649,258467,73,75,1995,0,0
0.491,0.942,-5.333,0.132,0.156,0,0.367,0.387,100.446,191507,69,62,1995,0,0
0.773,0.54,-7.123,0.103,0.371,0,0.131,0.322,84.115,280000,73,83,1995,0,0
0.592,0.725,-8.698,0.0412,0.207,0,0.148,0.784,78.235,246760,69,75,1995,0,0
0.799,0.623,-9.374,0.0812,0.0141,0,0.43,0.773,103.649,238800,66,62,1995,0,0
0.689,0.333,-12.134,0.0307,0.817,5.13E-06,0.285,0.471,115.835,124160,69,68,1995,0,0
0.679,0.509,-7.31,0.0617,0.0856,0,0.438,0.534,144.29,223547,68,69,1995,0,0
0.52,0.709,-7.125,0.0352,0.247,1.78E-05,0.18,0.536,76.039,263560,68,71,1995,0,0
0.643,0.961,-5.298,0.0315,0.0196,0,0.948,0.96,124.027,205707,67,76,1995,1,0
0.559,0.543,-5.429,0.302,0.00133,2.00E-05,0.0577,0.337,75.958,193000,67,84,1995,0,0
0.771,0.848,-7.365,0.035,0.108,0,0.35,0.803,115.642,152187,66,63,1995,0,0
0.608,0.419,-10.016,0.0331,0.602,7.58E-06,0.108,0.602,100.22,268333,70,73,1995,0,0
0.286,0.796,-4.625,0.0388,0.47,0.063,0.364,0.12,150.272,448438,65,81,1995,0,0
0.499,0.873,-3.902,0.0386,0.00468,0,0.165,0.864,142.726,134200,69,62,1995,0,0
0.21,0.675,-5.119,0.0369,0.00516,0.535,0.247,0.153,186.129,293293,67,76,1995,0,0
0.418,0.383,-11.782,0.0257,0.0718,0.0177,0.0896,0.352,87.773,257480,74,81,1995,1,0
0.729,0.581,-8.235,0.18,0.0777,3.81E-06,0.696,0.508,74.038,314680,65,69,1995,0,0
0.638,0.906,-4.824,0.0504,0.0662,6.88E-05,0.142,0.767,107.991,209200,64,71,1995,0,0
0.333,0.922,-4.087,0.0592,0.0596,2.05E-06,0.126,0.335,162.978,289559,65,81,1995,0,0
0.464,0.701,-5.943,0.0341,0.0691,0.00182,0.0766,0.407,73.97,270000,67,74,1995,0,0
0.814,0.481,-5.183,0.245,0.097,3.83E-05,0.0495,0.193,96.252,161400,67,66,1995,0,0
0.272,0.164,-17.04,0.046,0.929,0.0011,0.109,0.228,81.551,214400,64,0,1995,0,0
0.287,0.67,-9.381,0.0368,6.28E-05,0.748,0.237,0.222,148.928,254627,69,75,1995,0,0
0.582,0.33,-7.928,0.0347,0.791,1.48E-06,0.105,0.407,111.873,254480,67,63,1995,0,0
0.669,0.809,-7.146,0.147,0.00137,0,0.38,0.572,97.885,249293,63,56,1995,0,0
0.622,0.829,-5.548,0.029,0.11,0,0.0954,0.539,110.367,257373,66,59,1995,0,0
0.417,0.849,-4.199,0.0481,0.0146,0.000387,0.0673,0.594,94.267,171693,66,62,1995,0,0
0.813,0.703,-5.077,0.268,0.125,1.26E-06,0.237,0.241,94.828,224533,70,71,1995,0,0
0.64,0.765,-8.896,0.0366,0.242,2.62E-06,0.147,0.76,128.954,243107,62,52,1995,0,0
0.805,0.754,-6.679,0.156,0.0468,1.79E-06,0.0855,0.844,90.214,212560,66,63,1995,0,0
0.553,0.458,-10.796,0.0381,0.325,9.71E-05,0.0583,0.247,165.807,314867,64,72,1995,0,0
0.704,0.642,-10.11,0.39,0.00704,1.43E-06,0.161,0.72,92.09,209973,66,63,1995,0,0
0.59,0.699,-7.529,0.079,0.00389,4.69E-05,0.0577,0.63,188.269,276067,61,55,1995,0,0
0.632,0.75,-7.739,0.0358,0.162,1.64E-05,0.368,0.87,91.17,184733,66,72,1995,0,0
0.768,0.787,-8.178,0.144,0.0283,0.00122,0.317,0.855,94.104,296267,65,63,1995,0,0
0.672,0.777,-4.238,0.0956,0.0379,0.00141,0.159,0.238,90.575,305573,61,0,1995,0,0
0.775,0.866,-3.598,0.0295,0.135,0.0376,0.152,0.876,131.34,295067,68,63,1995,0,0
0.683,0.902,-7.389,0.291,0.219,0.000761,0.226,0.724,90.447,253227,65,68,1995,0,0
0.8,0.361,-10.849,0.0635,0.0355,3.75E-06,0.0668,0.887,93.059,236067,64,52,1995,0,0
0.454,0.229,-12.592,0.0297,0.167,0.102,0.202,0.134,73.552,290707,71,81,1995,1,0
0.479,0.588,-10.773,0.0339,0.00214,0.709,0.319,0.305,177.014,314440,63,58,1995,0,0
0.569,0.495,-8.964,0.03,0.353,0,0.0839,0.302,128.228,281067,69,85,1995,1,0
0.308,0.19,-16.835,0.0421,0.919,1.21E-05,0.18,0.253,94.765,147707,61,0,1995,0,0
0.815,0.364,-11.834,0.089,0.14,0.0255,0.121,0.723,84.898,346267,63,67,1995,0,0
0.727,0.83,-5.835,0.286,0.478,0,0.251,0.894,91.174,274938,60,51,1995,0,0
0.665,0.834,-7.737,0.0576,0.21,0,0.452,0.411,105.292,249493,67,71,1995,0,0
0.467,0.958,-4.808,0.0775,0.000479,0.199,0.299,0.701,145.92,180880,72,63,1995,0,0
0.543,0.79,-5.932,0.0358,0.00811,0,0.238,0.339,80.923,236973,61,52,1995,0,0
0.654,0.537,-8.067,0.0257,0.196,0,0.119,0.597,112.437,152640,60,67,1995,0,0
0.269,0.895,-6.382,0.118,0.083,0.00266,0.153,0.16,168.479,299507,62,50,1995,0,0
0.657,0.655,-8.3,0.0248,0.135,0.00303,0.102,0.668,92.259,222013,66,71,1995,0,0
0.49,0.852,-7.192,0.0502,0.0376,2.21E-06,0.126,0.663,143.248,266760,59,71,1995,0,0
0.514,0.704,-4.724,0.0261,0.0515,0.00219,0.228,0.386,76.975,255467,64,63,1995,1,0
0.804,0.549,-11.096,0.213,0.368,0.0398,0.119,0.605,95.002,293933,63,67,1995,0,0
0.575,0.399,-15.716,0.0369,0.0815,0.07,0.16,0.759,87.894,230994,59,65,1995,0,0
0.552,0.725,-7.09,0.0319,0.00451,0.000158,0.116,0.558,111.243,327893,63,74,1995,0,0
0.655,0.336,-11.049,0.0264,0.302,0,0.343,0.203,88.554,235000,59,63,1995,0,0
0.707,0.438,-12.195,0.0656,0.349,0,0.106,0.53,88.119,284693,62,67,1995,0,0
0.673,0.911,-6.725,0.0707,0.000367,0.628,0.101,0.54,101.467,268760,58,59,1995,0,0
0.899,0.6,-7.451,0.154,0.0184,1.68E-05,0.0725,0.586,92.717,239227,64,83,1995,0,0
0.438,0.73,-7.105,0.0461,3.39E-05,0.553,0.0509,0.705,128.04,160173,63,75,1995,0,0
0.408,0.582,-8.305,0.0508,0.218,0,0.159,0.365,114.926,230000,71,71,1995,0,0
0.676,0.618,-8.987,0.046,0.0361,0,0.199,0.899,173.955,221227,66,61,1995,0,0
0.76,0.702,-9.404,0.0716,0.0104,0,0.38,0.659,92.324,179600,59,66,1995,0,0
0.686,0.396,-7.944,0.0369,0.515,1.27E-05,0.156,0.975,123.098,215203,61,52,1995,0,0
0.696,0.679,-7.363,0.0305,0.587,0,0.165,0.527,128.982,235493,57,74,1995,1,0
0.681,0.888,-4.635,0.0656,0.124,1.46E-06,0.573,0.797,151.785,164165,58,52,1995,0,0
0.691,0.448,-12.501,0.0288,0.238,0.00191,0.167,0.682,77.899,299627,64,77,1995,0,0
0.646,0.962,-4.862,0.0536,0.138,0,0.471,0.961,164.79,144333,64,64,1995,0,0
0.518,0.913,-10.616,0.0559,0.369,0,0.289,0.774,121.65,166733,58,58,1995,0,0
0.704,0.701,-8.031,0.46,0.549,0,0.664,0.618,92.032,217507,61,66,1995,0,0
0.794,0.798,-5.639,0.0366,0.43,1.15E-05,0.114,0.265,100.338,319307,65,85,1995,1,0
0.71,0.545,-9.599,0.0588,0.483,0,0.0644,0.632,140.233,216333,57,57,1995,1,0
0.711,0.62,-10.174,0.212,0.0175,0,0.134,0.805,179.817,217627,63,64,1995,0,0
0.682,0.765,-5.021,0.0395,0.0268,3.42E-05,0.188,0.567,90.807,182747,74,74,1996,0,0
0.801,0.908,-6.554,0.221,0.00253,0.000655,0.0698,0.805,87.279,278387,78,83,1996,1,0
0.804,0.696,-7.47,0.0899,0.00877,0.000985,0.314,0.657,95.721,170907,72,74,1996,0,0
0.412,0.919,-7.291,0.184,0.0124,0.0601,0.424,0.572,166.367,229467,75,77,1996,0,0
0.873,0.719,-5.948,0.248,0.03,0,0.333,0.858,93.281,307773,77,83,1996,1,0
0.715,0.833,-5.379,0.108,0.00631,0,0.164,0.612,95.487,213093,73,63,1996,0,0
0.42,0.672,-7.902,0.027,0.0067,0,0.108,0.476,168.019,238667,72,71,1996,0,0
0.765,0.29,-17.117,0.139,0.0279,1.02E-06,0.571,0.506,92.409,298773,75,70,1996,0,0
0.541,0.677,-10.764,0.0373,0.122,0.0191,0.0938,0.555,101.1,316467,68,71,1996,0,0
0.521,0.673,-8.685,0.0284,0.00573,0,0.12,0.543,108.031,225947,70,71,1996,0,0
0.375,0.682,-6.901,0.0364,0.00155,0.6,0.0897,0.391,159.231,363067,70,79,1996,0,0
0.441,0.908,-4.627,0.115,0.000183,0.00328,0.0612,0.632,145.439,287400,71,65,1996,0,0
0.746,0.79,-4.7,0.0257,0.0485,0.0261,0.0534,0.891,107.231,220867,74,69,1996,0,0
0.286,0.728,-6.608,0.0616,0.000174,0.837,0.133,0.467,171.454,312120,69,79,1996,0,0
0.463,0.749,-8.118,0.0891,0.00796,0.00219,0.0558,0.888,183.048,179653,66,67,1996,0,0
0.856,0.517,-9.232,0.0293,0.563,0.000164,0.144,0.479,118.399,185360,65,63,1996,0,0
0.72,0.538,-8.874,0.0455,0.348,0,0.0654,0.805,80.096,177040,69,61,1996,0,0
0.515,0.499,-7.478,0.0437,0.176,2.86E-06,0.0464,0.795,165.974,199333,67,65,1996,0,0
